Customer ID: 7590-VHVEG, Churn Probability: 0.8182032476788748
Customer ID: 3932-IJWDZ, Churn Probability: 0.678634634492026
Customer ID: 1240-HCBOH, Churn Probability: 0.018676650145972005
Customer ID: 3594-KADLU, Churn Probability: 0.5170480702280766
Customer ID: 8065-BVEPF, Churn Probability: 0.6178496160456244
Customer ID: 3796-ENZGF, Churn Probability: 0.05953423365590318
Customer ID: 1734-ZMNTZ, Churn Probability: 0.03268684730305834
Customer ID: 2853-CWQFQ, Churn Probability: 0.4033072117441013
Customer ID: 0813-TAXXS, Churn Probability: 0.16930984774204974
Customer ID: 2519-TWKFS, Churn Probability: 0.11684067803073965
Customer ID: 0626-QXNGV, Churn Probability: 0.016016491364528693
Customer ID: 6723-CEGQI, Churn Probability: 0.008996580966900423
Customer ID: 4732-RRJZC, Churn Probability: 0.15689982706176522
Customer ID: 9499-XPZXM, Churn Probability: 0.024649489898062676
Customer ID: 4338-EYCER, Churn Probability: 0.6191249121441266
Customer ID: 3007-FDPEA, Churn Probability: 0.5434657750120542
Customer ID: 6350-XFYGW, Churn Probability: 0.9183134409032839
Customer ID: 8513-OLYGY, Churn Probability: 0.09692662832632877
Customer ID: 0311-QYWSS, Churn Probability: 0.6995518283855124
Customer ID: 8705-DWKTI, Churn Probability: 0.5700239916414329
Customer ID: 8755-IWJHN, Churn Probability: 0.5624970228814327
Customer ID: 4480-QQRHC, Churn Probability: 0.8211217608255057
Customer ID: 0929-PECLO, Churn Probability: 0.5745866112165426
Customer ID: 3680-CTHUH, Churn Probability: 0.28009594690888806
Customer ID: 1202-KKGFU, Churn Probability: 0.46754703669888714
Customer ID: 6112-KTHFQ, Churn Probability: 0.4276578177531229
Customer ID: 1852-XEMDW, Churn Probability: 0.379577800193791
Customer ID: 1820-DJFPH, Churn Probability: 0.004559317023807709
Customer ID: 9426-SXNHE, Churn Probability: 0.4564213468997151
Customer ID: 9068-FHQHD, Churn Probability: 0.010844792998405363
Customer ID: 1269-FOYWN, Churn Probability: 0.02033407508527308
Customer ID: 9470-YFUYI, Churn Probability: 0.10401838034428262
Customer ID: 7402-EYFXX, Churn Probability: 0.8623975065497419
Customer ID: 9895-VFOXH, Churn Probability: 0.6773625781169393
Customer ID: 1230-QAJDW, Churn Probability: 0.7135303077932846
Customer ID: 5701-ZIKJE, Churn Probability: 0.584831023945817
Customer ID: 5032-MIYKT, Churn Probability: 0.8369341272098727
Customer ID: 7396-VJUZB, Churn Probability: 0.3464001921940444
Customer ID: 9717-QEBGU, Churn Probability: 0.8720254555928453
Customer ID: 5172-RKOCB, Churn Probability: 0.12430494048184129
Customer ID: 6509-TSGWN, Churn Probability: 0.05759406269570131
Customer ID: 3178-CIFOT, Churn Probability: 0.16835494808662083
Customer ID: 4530-NDRKU, Churn Probability: 0.0417452292627079
Customer ID: 5985-TBABQ, Churn Probability: 0.2856361490056412
Customer ID: 9800-ONTFE, Churn Probability: 0.45200264740070595
Customer ID: 6743-HHQPF, Churn Probability: 0.3833624744076956
Customer ID: 8455-HIRAQ, Churn Probability: 0.6205926239268872
Customer ID: 6616-AALSR, Churn Probability: 0.05362738251017679
Customer ID: 9415-ZNBSX, Churn Probability: 0.019134737228592016
Customer ID: 4018-KJYUY, Churn Probability: 0.06990876966826427
Customer ID: 3884-UEBXB, Churn Probability: 0.006515921890545482
Customer ID: 8780-RSYYU, Churn Probability: 0.28953574466071824
Customer ID: 5537-UXXVS, Churn Probability: 0.32692667876855463
Customer ID: 1791-PQHBB, Churn Probability: 0.3408660315638363
Customer ID: 8701-DGLVH, Churn Probability: 0.021856348875994813
Customer ID: 8741-LQOBK, Churn Probability: 0.065948791766608
Customer ID: 8082-GHXOP, Churn Probability: 0.2466003210998046
Customer ID: 0980-FEXWF, Churn Probability: 0.10162715000308958
Customer ID: 3011-WQKSZ, Churn Probability: 0.15963289325216112
Customer ID: 8218-FFJDS, Churn Probability: 0.06686132534611405
Customer ID: 1986-PHGZF, Churn Probability: 0.4732674219096373
Customer ID: 9360-OMDZZ, Churn Probability: 0.8615174125041267
Customer ID: 0345-XMMUG, Churn Probability: 0.28128955531697564
Customer ID: 8024-XNAFQ, Churn Probability: 0.1062105534627649
Customer ID: 2988-GBIVW, Churn Probability: 0.5567635440068771
Customer ID: 2832-SCUCO, Churn Probability: 0.5284824065785426
Customer ID: 7036-ZZKBD, Churn Probability: 0.5272106358846681
Customer ID: 0265-PSUAE, Churn Probability: 0.4291653679362484
Customer ID: 0463-TXOAK, Churn Probability: 0.004862305371752028
Customer ID: 0594-UFTUL, Churn Probability: 0.17005282111356076
Customer ID: 9509-MPYOD, Churn Probability: 0.09093283697861893
Customer ID: 9128-CPXKI, Churn Probability: 0.26680523128480677
Customer ID: 0129-KPTWJ, Churn Probability: 0.6724882940633555
Customer ID: 5855-EIBDE, Churn Probability: 0.11805998981937581
Customer ID: 5365-LLFYV, Churn Probability: 0.7407975589372534
Customer ID: 5956-YHHRX, Churn Probability: 0.8703779316819483
Customer ID: 6008-NAIXK, Churn Probability: 0.3307365329198194
Customer ID: 1928-BXYIV, Churn Probability: 0.6264525034990149
Customer ID: 5760-FXFVO, Churn Probability: 0.7792776398739414
Customer ID: 0961-ZWLVI, Churn Probability: 0.128555679495289
Customer ID: 5181-OABFK, Churn Probability: 0.014702062599063785
Customer ID: 4007-NHVHI, Churn Probability: 0.5815829654014891
Customer ID: 7816-VGHTO, Churn Probability: 0.062322979263175655
Customer ID: 5871-DGTXZ, Churn Probability: 0.09725571055123891
Customer ID: 7550-WIQVA, Churn Probability: 0.21711884925618666
Customer ID: 7544-ZVIKX, Churn Probability: 0.1673412301866529
Customer ID: 0016-QLJIS, Churn Probability: 0.021481034286678493
Customer ID: 7508-DQAKK, Churn Probability: 0.059589627972931096
Customer ID: 5176-OLSKT, Churn Probability: 0.03853225648845821
Customer ID: 9356-AXGMP, Churn Probability: 0.5635416256787177
Customer ID: 3556-BVQGL, Churn Probability: 0.23552671029891792
Customer ID: 8979-CAMGB, Churn Probability: 0.38513045882772107
Customer ID: 7581-EBBOU, Churn Probability: 0.14183735879788315
Customer ID: 5073-RZGBK, Churn Probability: 0.05444585864693313
Customer ID: 2192-CKRLV, Churn Probability: 0.06233110882333868
Customer ID: 3154-HMWUU, Churn Probability: 0.026967841158068155
Customer ID: 6119-SPUDB, Churn Probability: 0.035566739614134875
Customer ID: 6522-OIQSX, Churn Probability: 0.02216741224246286
Customer ID: 7813-ZGGAW, Churn Probability: 0.6902033227044388
Customer ID: 8748-HFWBO, Churn Probability: 0.04982590305125388
Customer ID: 1052-QJIBV, Churn Probability: 0.0026492306069432025
Customer ID: 1319-YLZJG, Churn Probability: 0.7760461463882872
Customer ID: 0723-FDLAY, Churn Probability: 0.3071524886812791
Customer ID: 3050-RLLXC, Churn Probability: 0.011951644581510936
Customer ID: 9298-WGMRW, Churn Probability: 0.15202354399958534
Customer ID: 3088-LHEFH, Churn Probability: 0.7190077989927139
Customer ID: 6583-KQJLK, Churn Probability: 0.9007607440222921
Customer ID: 8544-JNBOX, Churn Probability: 0.013644460990087225
Customer ID: 6681-ZSEXG, Churn Probability: 0.0614431488462927
Customer ID: 6139-ZZRBQ, Churn Probability: 0.02025173040846195
Customer ID: 6116-RFVHN, Churn Probability: 0.8575557006951517
Customer ID: 8884-FEEWR, Churn Probability: 0.09214996150189224
Customer ID: 3125-RAHBV, Churn Probability: 0.1258242470840881
Customer ID: 0373-AIVNJ, Churn Probability: 0.2877454152652306
Customer ID: 1682-VCOIO, Churn Probability: 0.13536342795276463
Customer ID: 2072-ZVJJX, Churn Probability: 0.0149563043586159
Customer ID: 8849-AYPTR, Churn Probability: 0.8002018185654032
Customer ID: 9518-IMLHK, Churn Probability: 0.3875530181680991
Customer ID: 3646-ITDGM, Churn Probability: 0.019122683495875734
Customer ID: 3569-VLDHH, Churn Probability: 0.04126474101395567
Customer ID: 8224-KDLKN, Churn Probability: 0.0030927234501910645
Customer ID: 7594-LZNWR, Churn Probability: 0.5390575339565666
Customer ID: 4001-TSBTV, Churn Probability: 0.3462578104263058
Customer ID: 8727-XDPUD, Churn Probability: 0.10528943523850598
Customer ID: 1043-UXOVO, Churn Probability: 0.11270722411896966
Customer ID: 1064-FBXNK, Churn Probability: 0.08769303513051026
Customer ID: 3996-ZNWYK, Churn Probability: 0.002762188577433399
Customer ID: 2878-DHMIN, Churn Probability: 0.038182794320762915
Customer ID: 7762-ONLJY, Churn Probability: 0.08406980528404148
Customer ID: 5795-BKOYE, Churn Probability: 0.02110009822058645
Customer ID: 7402-PWYJJ, Churn Probability: 0.4907035759489553
Customer ID: 0018-NYROU, Churn Probability: 0.8834827879803687
Customer ID: 7501-VTYLJ, Churn Probability: 0.3088741707968974
Customer ID: 7608-RGIRO, Churn Probability: 0.00507784738904246
Customer ID: 0480-BIXDE, Churn Probability: 0.8944386963967542
Customer ID: 5895-QSXOD, Churn Probability: 0.7281541962074134
Customer ID: 9814-AOUDH, Churn Probability: 0.01791831597684705
Customer ID: 6175-IRFIT, Churn Probability: 0.799604105406727
Customer ID: 8760-ZRHKE, Churn Probability: 0.03574823647249662
Customer ID: 1622-HSHSF, Churn Probability: 0.5407626731362986
Customer ID: 6749-UTDVX, Churn Probability: 0.26857037098059405
Customer ID: 5542-DHSXL, Churn Probability: 0.5723428853424849
Customer ID: 9102-OXKFY, Churn Probability: 0.04757115462464053
Customer ID: 5216-WASFJ, Churn Probability: 0.8381416174829465
Customer ID: 7808-DVWEP, Churn Probability: 0.4794662012572385
Customer ID: 2284-VFLKH, Churn Probability: 0.4582640278470883
Customer ID: 0366-NQSHS, Churn Probability: 0.4362378075849107
Customer ID: 3807-BPOMJ, Churn Probability: 0.507600713248189
Customer ID: 3892-NXAZG, Churn Probability: 0.03438422907121498
Customer ID: 4948-WBBKL, Churn Probability: 0.6666065210192385
Customer ID: 4182-BGSIQ, Churn Probability: 0.19951962789254182
Customer ID: 0988-AADSA, Churn Probability: 0.009233061956269523
Customer ID: 9972-NKTFD, Churn Probability: 0.37049221031737567
Customer ID: 3717-LNXKW, Churn Probability: 0.5648295340058443
Customer ID: 5734-EJKXG, Churn Probability: 0.39026955758055865
Customer ID: 2207-RYYRL, Churn Probability: 0.006475824236331927
Customer ID: 6729-FZWSY, Churn Probability: 0.03603889497304545
Customer ID: 9695-IDRZR, Churn Probability: 0.06741417320835767
Customer ID: 8144-DGHXP, Churn Probability: 0.0899822334010858
Customer ID: 7814-LEEVE, Churn Probability: 0.5940055630510467
Customer ID: 8631-WUXGY, Churn Probability: 0.439205296323666
Customer ID: 5906-DVAPM, Churn Probability: 0.03802465929696938
Customer ID: 6654-QGBZZ, Churn Probability: 0.4516783636797772
Customer ID: 8348-JLBUG, Churn Probability: 0.1558478773980518
Customer ID: 5641-DMBFJ, Churn Probability: 0.13595306165374493
Customer ID: 9200-NLNPD, Churn Probability: 0.23295052723826284
Customer ID: 2664-XJZNO, Churn Probability: 0.03333926453970531
Customer ID: 3339-EAQNV, Churn Probability: 0.3873437787359022
Customer ID: 0921-OHLVP, Churn Probability: 0.7771956955660693
Customer ID: 8350-NYMVI, Churn Probability: 0.2669519877864731
Customer ID: 1600-DILPE, Churn Probability: 0.6761699554207784
Customer ID: 0536-ESJEP, Churn Probability: 0.1269133117465133
Customer ID: 4654-GGUII, Churn Probability: 0.24160572619482298
Customer ID: 6478-HRRCZ, Churn Probability: 0.19551732020837462
Customer ID: 8510-BBWMU, Churn Probability: 0.10118791347436
Customer ID: 6857-TKDJV, Churn Probability: 0.003721875527365003
Customer ID: 2360-RDGRO, Churn Probability: 0.6459265377815558
Customer ID: 0584-BJQGZ, Churn Probability: 0.441984278139207
Customer ID: 1360-XFJMR, Churn Probability: 0.3625434626797039
Customer ID: 5730-RIITO, Churn Probability: 0.25834904343179416
Customer ID: 9058-MJLZC, Churn Probability: 0.805285889347635
Customer ID: 0902-XKXPN, Churn Probability: 0.0032869246841229186
Customer ID: 5177-RVZNU, Churn Probability: 0.022941189680200688
Customer ID: 0056-EPFBG, Churn Probability: 0.03360918556047246
Customer ID: 8993-IZEUX, Churn Probability: 0.7451138514673468
Customer ID: 8190-ZTQFB, Churn Probability: 0.42803812071609515
Customer ID: 0931-MHTEM, Churn Probability: 0.34188957005526543
Customer ID: 7515-LODFU, Churn Probability: 0.010102348585517281
Customer ID: 0440-UEDAI, Churn Probability: 0.31657306333160623
Customer ID: 1337-BOZWO, Churn Probability: 0.12565374496752899
Customer ID: 0868-VJRDR, Churn Probability: 0.13404116694261006
Customer ID: 6344-SFJVH, Churn Probability: 0.466813841494551
Customer ID: 3950-VPYJB, Churn Probability: 0.019030263264466274
Customer ID: 8041-TMEID, Churn Probability: 0.1510206693871494
Customer ID: 7321-ZNSLA, Churn Probability: 0.03225988898810531
Customer ID: 6941-KXRRV, Churn Probability: 0.3164735972770265
Customer ID: 8727-JQFHV, Churn Probability: 0.0050345598472532165
Customer ID: 9475-NNDGC, Churn Probability: 0.38023193948609363
Customer ID: 1355-KUSBG, Churn Probability: 0.409689735731638
Customer ID: 3688-FTHLT, Churn Probability: 0.7177278977572562
Customer ID: 0899-LIIBW, Churn Probability: 0.8077182545869451
Customer ID: 1384-RCUXW, Churn Probability: 0.7419129627119205
Customer ID: 5825-XJOCM, Churn Probability: 0.04188077033572259
Customer ID: 6848-YLDFR, Churn Probability: 0.06378085994847055
Customer ID: 8125-QPFJD, Churn Probability: 0.0724835750109781
Customer ID: 2320-YKQBO, Churn Probability: 0.3948013206843677
Customer ID: 4973-RLZVI, Churn Probability: 0.1629773988653046
Customer ID: 7869-ZYDST, Churn Probability: 0.5922610514552059
Customer ID: 4501-UYKBC, Churn Probability: 0.2402631468446115
Customer ID: 1215-EXRMO, Churn Probability: 0.027400623818686524
Customer ID: 2305-MRGLV, Churn Probability: 0.5851349150985785
Customer ID: 8404-VIOMB, Churn Probability: 0.05076678193563588
Customer ID: 2359-KLTEK, Churn Probability: 0.45732308156055024
Customer ID: 5304-EFJLP, Churn Probability: 0.21623139684134016
Customer ID: 2673-ZALNP, Churn Probability: 0.23190591689222148
Customer ID: 9184-GALIL, Churn Probability: 0.05264354316771701
Customer ID: 4393-RYCRE, Churn Probability: 0.5084610412544591
Customer ID: 9746-MDMBK, Churn Probability: 0.1431490485240344
Customer ID: 3162-ZJZFU, Churn Probability: 0.2918602194730881
Customer ID: 8404-GFGCZ, Churn Probability: 0.7922894477090462
Customer ID: 8875-AKBYH, Churn Probability: 0.8450614126130582
Customer ID: 0533-UCAAU, Churn Probability: 0.23778190763710633
Customer ID: 1394-SUIUH, Churn Probability: 0.5425118549577564
Customer ID: 3521-MNKLV, Churn Probability: 0.5563803504314586
Customer ID: 2533-TIBIX, Churn Probability: 0.24545719978995037
Customer ID: 5092-STPKP, Churn Probability: 0.29481740107384696
Customer ID: 0114-PEGZZ, Churn Probability: 0.7776111036109353
Customer ID: 3359-DSRKA, Churn Probability: 0.007139676800099328
Customer ID: 8639-NHQEI, Churn Probability: 0.03526785353390965
Customer ID: 7161-DFHUF, Churn Probability: 0.01293751367604318
Customer ID: 3720-DBRWL, Churn Probability: 0.09483820520503239
Customer ID: 8565-WUXZU, Churn Probability: 0.06319310222562764
Customer ID: 4994-OBRSZ, Churn Probability: 0.037259838265038855
Customer ID: 0562-FGDCR, Churn Probability: 0.008025418368445851
Customer ID: 2436-QBZFP, Churn Probability: 0.3095538829995952
Customer ID: 3420-YJLQT, Churn Probability: 0.8135859700565161
Customer ID: 6040-CGACY, Churn Probability: 0.3200468860143291
Customer ID: 6582-PLFUU, Churn Probability: 0.0055999870314192195
Customer ID: 8242-PDSGJ, Churn Probability: 0.022238569603871335
Customer ID: 0264-CNITK, Churn Probability: 0.0030896611548031443
Customer ID: 0089-IIQKO, Churn Probability: 0.36595622797277755
Customer ID: 7839-NUIAA, Churn Probability: 0.06605879232210418
Customer ID: 6075-QMNRR, Churn Probability: 0.2526355166570735
Customer ID: 5966-EMAZU, Churn Probability: 0.31075244982020583
Customer ID: 0440-EKDCF, Churn Probability: 0.05231286263374305
Customer ID: 4774-HHGGS, Churn Probability: 0.05706816279461928
Customer ID: 2055-BFOCC, Churn Probability: 0.17600149990134142
Customer ID: 8180-AKMJV, Churn Probability: 0.7195896310439035
Customer ID: 4298-OYIFC, Churn Probability: 0.8719049754459854
Customer ID: 5566-SOEZD, Churn Probability: 0.13828985316252385
Customer ID: 9842-EFSYY, Churn Probability: 0.3730462794724533
Customer ID: 2272-WUSPA, Churn Probability: 0.22927917476539042
Customer ID: 4584-LBNMK, Churn Probability: 0.07130984658908919
Customer ID: 3898-GUYTS, Churn Probability: 0.5692317704644156
Customer ID: 0930-EHUZA, Churn Probability: 0.20123795375050385
Customer ID: 9975-SKRNR, Churn Probability: 0.44101748067368535
Customer ID: 3703-KBKZP, Churn Probability: 0.7762549908254749
Customer ID: 4973-MGTON, Churn Probability: 0.057264859406230564
Customer ID: 3682-YEUWS, Churn Probability: 0.18698956185846477
Customer ID: 1223-UNPKS, Churn Probability: 0.021140239350476424
Customer ID: 3446-QDSZF, Churn Probability: 0.6731387670637878
Customer ID: 5117-IFGPS, Churn Probability: 0.8369609640138315
Customer ID: 7379-FNIUJ, Churn Probability: 0.817262593337908
Customer ID: 1627-AFWVJ, Churn Probability: 0.051204104076982476
Customer ID: 4486-EFAEB, Churn Probability: 0.49878191132032923
Customer ID: 0060-FUALY, Churn Probability: 0.5815009217307823
Customer ID: 6954-OOYZZ, Churn Probability: 0.6596181032007313
Customer ID: 7088-FBAWU, Churn Probability: 0.2623616732279055
Customer ID: 8313-AFGBW, Churn Probability: 0.20324467869637333
Customer ID: 3097-IDVPU, Churn Probability: 0.21737649738536277
Customer ID: 2197-OMWGI, Churn Probability: 0.03838679784411632
Customer ID: 2303-PJYHN, Churn Probability: 0.4986146983786704
Customer ID: 9795-VOWON, Churn Probability: 0.4771240170937318
Customer ID: 1237-WIYYZ, Churn Probability: 0.3752786135490799
Customer ID: 1987-AUELQ, Churn Probability: 0.011853472502632006
Customer ID: 7852-LECYP, Churn Probability: 0.6876893705047468
Customer ID: 4822-LPTYJ, Churn Probability: 0.23486827116728262
Customer ID: 8165-CBKXO, Churn Probability: 0.024111923444136214
Customer ID: 6527-PZFPV, Churn Probability: 0.05144997491283355
Customer ID: 9593-CVZKR, Churn Probability: 0.008101469272773325
Customer ID: 8595-SIZNC, Churn Probability: 0.1861151883466023
Customer ID: 5236-XMZJY, Churn Probability: 0.2504790340098621
Customer ID: 4827-DPADN, Churn Probability: 0.01843582956732802
Customer ID: 2694-CIUMO, Churn Probability: 0.7057581348264926
Customer ID: 5846-ABOBJ, Churn Probability: 0.013095073179956375
Customer ID: 1439-LCGVL, Churn Probability: 0.1446836941557229
